0 352 288 32  ../YUVs/football_cif.yuv
1 352 288 35
2 352 288 34
3 352 288 35
4 352 288 33
5 352 288 35
6 352 288 34
7 352 288 35
8 352 288 33
9 352 288 35
10 352 288 34
11 352 288 35
12 352 288 33
13 352 288 35
14 352 288 34
15 352 288 35
16 352 288 33
17 352 288 35
18 352 288 34
19 352 288 35
20 352 288 33
21 352 288 35
22 352 288 34
23 352 288 35
24 352 288 33
25 352 288 35
26 352 288 34
27 352 288 35
28 352 288 33
29 352 288 35
30 352 288 34
31 352 288 35
32 352 288 33
33 352 288 35
34 352 288 34
35 352 288 35
36 352 288 33
37 352 288 35
38 352 288 34
39 352 288 35
40 352 288 33
41 352 288 35
42 352 288 34
43 352 288 35
44 352 288 33
45 352 288 35
46 352 288 34
47 352 288 35
48 352 288 33
49 352 288 35
50 352 288 34
51 352 288 35
52 352 288 33
53 352 288 35
54 352 288 34
55 352 288 35
56 352 288 33
57 352 288 35
58 352 288 34
59 352 288 35
60 352 288 33
61 352 288 35
62 352 288 34
63 352 288 35
64 352 288 33
65 352 288 35
66 352 288 34
67 352 288 35
68 352 288 33
69 352 288 35
70 352 288 34
71 352 288 35
72 352 288 33
73 352 288 35
74 352 288 34
75 352 288 35
76 352 288 33
77 352 288 35
78 352 288 34
79 352 288 35
80 352 288 33
81 352 288 35
82 352 288 34
83 352 288 35
84 352 288 33
85 352 288 35
86 352 288 34
87 352 288 35
88 352 288 33
89 352 288 35
90 352 288 34
91 352 288 35
92 352 288 33
93 352 288 35
94 352 288 34
95 352 288 35
96 352 288 33
97 352 288 35
98 352 288 34
99 352 288 35
100 352 288 33
101 352 288 35
102 352 288 34
103 352 288 35
104 352 288 33
105 352 288 35
106 352 288 34
107 352 288 35
108 352 288 33
109 352 288 35
110 352 288 34
111 352 288 35
112 352 288 33
113 352 288 35
114 352 288 34
115 352 288 35
116 352 288 33
117 352 288 35
118 352 288 34
119 352 288 35
120 352 288 33
121 352 288 35
122 352 288 34
123 352 288 35
124 352 288 33
125 352 288 35
126 352 288 34
127 352 288 35
128 352 288 33
129 352 288 35
130 352 288 34
131 352 288 35
132 352 288 33
133 352 288 35
134 352 288 34
135 352 288 35
136 352 288 33
137 352 288 35
138 352 288 34
139 352 288 35
140 352 288 33
141 352 288 35
142 352 288 34
143 352 288 35
144 352 288 33
145 352 288 35
146 352 288 34
147 352 288 35
148 352 288 33
149 352 288 35
150 352 288 34
151 352 288 35
152 352 288 33
153 352 288 35
154 352 288 34
155 352 288 35
156 352 288 33
157 352 288 35
158 352 288 34
159 352 288 35
160 352 288 33
161 352 288 35
162 352 288 34
163 352 288 35
164 352 288 33
165 352 288 35
166 352 288 34
167 352 288 35
168 352 288 33
169 352 288 35
170 352 288 34
171 352 288 35
172 352 288 33
173 352 288 35
174 352 288 34
175 352 288 35
176 352 288 33
177 352 288 35
178 352 288 34
179 352 288 35
180 352 288 33
181 352 288 35
182 352 288 34
183 352 288 35
184 352 288 33
185 352 288 35
186 352 288 34
187 352 288 35
188 352 288 33
189 352 288 35
190 352 288 34
191 352 288 35
192 352 288 33
193 352 288 35
194 352 288 34
195 352 288 35
196 352 288 33
197 352 288 35
198 352 288 34
199 352 288 35
200 352 288 33
201 352 288 35
202 352 288 34
203 352 288 35
204 352 288 33
205 352 288 35
206 352 288 34
207 352 288 35
208 352 288 33
209 352 288 35
210 352 288 34
211 352 288 35
212 352 288 33
213 352 288 35
214 352 288 34
215 352 288 35
216 352 288 33
217 352 288 35
218 352 288 34
219 352 288 35
220 352 288 33
221 352 288 35
222 352 288 34
223 352 288 35
224 352 288 33
225 352 288 35
226 352 288 34
227 352 288 35
228 352 288 33
229 352 288 35
230 352 288 34
231 352 288 35
232 352 288 33
233 352 288 35
234 352 288 34
235 352 288 35
236 352 288 33
237 352 288 35
238 352 288 34
239 352 288 35
240 352 288 33
241 352 288 35
242 352 288 34
243 352 288 35
244 352 288 33
245 352 288 35
246 352 288 34
247 352 288 35
248 352 288 33
249 352 288 35
250 352 288 34
251 352 288 35
252 352 288 33
253 352 288 35
254 352 288 34
255 352 288 35
256 352 288 33
257 352 288 35
258 352 288 34
259 352 288 35
