1000000
0  0.693152  0.693924  0.695903  0.693331  0.69437  0.695611  0.3552  0.516002  0.505052  0.3344  0.508409  0.507636  -2.20254  -0.638939  -0.144411  -1.99156  -0.629567  -0.148487
1000  0.51263  0.627405  0.620374  0.534477  0.63757  0.628002  0.7774  0.636096  0.653743  0.7934  0.616977  0.640795  0.131222  -0.13227  -0.0467291  0.339804  0.0701123  0.113584
2000  0.501414  0.615781  0.601576  0.492635  0.624076  0.612714  0.7758  0.66373  0.66986  0.7948  0.653159  0.65301  0.0956764  -0.721463  0.344665  0.266388  -0.598701  0.495451
3000  0.48087  0.591714  0.59543  0.469796  0.603785  0.604504  0.803  0.683122  0.674741  0.8224  0.671932  0.662857  0.332284  -0.214539  0.0349247  0.42529  -0.101386  0.209958
4000  0.483742  0.584954  0.588832  0.486206  0.602528  0.603854  0.8052  0.692908  0.685248  0.8122  0.681788  0.662678  0.328391  -0.265685  -0.0557416  0.444552  -0.14058  0.075876
5000  0.467237  0.574373  0.587604  0.461437  0.591525  0.590363  0.8044  0.700429  0.680264  0.829  0.685889  0.678023  0.275187  -0.571163  0.0570253  0.544153  -0.467006  0.189685
6000  0.436028  0.562735  0.57751  0.465264  0.573315  0.582456  0.8294  0.713069  0.686748  0.8286  0.702943  0.681972  0.398615  -0.236558  0.25039  0.564157  -0.151744  0.452159
7000  0.446205  0.562095  0.575111  0.474896  0.570567  0.581875  0.8242  0.710569  0.69355  0.8284  0.700391  0.680315  0.443254  -0.252249  0.212422  0.595022  -0.19538  0.312896
8000  0.441469  0.549949  0.577378  0.47102  0.563851  0.585419  0.8332  0.727996  0.690127  0.8228  0.718177  0.677752  0.447275  -0.10646  0.540855  0.579559  -0.105044  0.627265
9000  0.454507  0.538374  0.571033  0.452006  0.55646  0.564524  0.8142  0.730128  0.696864  0.8344  0.72168  0.700745  0.319886  -0.314408  -0.109982  0.538866  -0.258292  0.046251
10000  0.430832  0.533004  0.566626  0.443853  0.547513  0.569325  0.831  0.739578  0.697306  0.825  0.731457  0.694222  0.318486  -0.2678  0.189927  0.428746  -0.21454  0.319447
